year,artist,track,time,date.entered,week,rating
2000,Lonestar,Smile,3:33,1999-12-18,wk12,41.0
2000,Lonestar,Smile,3:33,1999-12-18,wk13,43.0
2000,Lonestar,Smile,3:33,1999-12-18,wk14,45.0
2000,Lonestar,Smile,3:33,1999-12-18,wk15,50.0
2000,Lonestar,Smile,3:33,1999-12-18,wk16,58.0
2000,Lonestar,Smile,3:33,1999-12-18,wk17,67.0
2000,Lonestar,Smile,3:33,1999-12-18,wk18,78.0
2000,Lonestar,Smile,3:33,1999-12-18,wk19,85.0
2000,Lonestar,Smile,3:33,1999-12-18,wk20,91.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk01,83.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk01,96.0
2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk01,89.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk01,79.0
2000,SheDaisy,Deck The Halls,3:46,1999-12-25,wk01,97.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk01,86.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk02,83.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk02,96.0
2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk02,89.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk02,79.0
2000,SheDaisy,Deck The Halls,3:46,1999-12-25,wk02,61.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk02,86.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk03,44.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk03,69.0
2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk03,7.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk03,70.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk03,74.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk04,38.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk04,74.0
2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk04,8.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk04,62.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk04,66.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk05,16.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk05,72.0
2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk05,66.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk05,60.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk05,56.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk06,13.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk06,62.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk06,57.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk06,60.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk07,16.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk07,49.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk07,61.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk07,56.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk08,16.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk08,45.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk08,66.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk08,60.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk09,16.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk09,38.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk09,60.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk09,67.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk10,18.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk10,34.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk10,59.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk10,69.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk11,17.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk11,38.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk11,60.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk11,63.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk12,14.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk12,45.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk12,63.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk12,73.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk13,1.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk13,47.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk13,79.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk13,71.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk14,1.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk14,58.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk14,91.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk14,81.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk15,1.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk15,68.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk15,89.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk16,2.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk16,88.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk16,98.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk17,2.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk17,99.0
2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk17,100.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk18,3.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk19,5.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk20,5.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk21,5.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk22,7.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk23,10.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk24,13.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk25,14.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk26,18.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk27,23.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk28,23.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk29,34.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk30,37.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk31,43.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk32,47.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk01,74.0
2000,"Brock, Chad",A Country Boy Can Su...,3:54,2000-01-01,wk01,93.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk01,98.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk01,94.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk02,62.0
2000,"Brock, Chad",A Country Boy Can Su...,3:54,2000-01-01,wk02,75.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk02,100.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk02,86.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk03,55.0
2000,"Brock, Chad",A Country Boy Can Su...,3:54,2000-01-01,wk03,92.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk03,100.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk03,69.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk04,25.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk04,90.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk04,50.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk05,16.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk05,93.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk05,41.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk06,14.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk06,94.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk06,33.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk07,12.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk07,32.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk08,10.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk08,28.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk09,12.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk09,28.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk10,9.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk10,27.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk11,7.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk11,27.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk12,6.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk12,25.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk13,6.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk13,23.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk14,6.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk14,20.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk15,8.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk15,17.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk16,9.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk16,15.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk17,13.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk17,14.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk18,19.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk18,11.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk19,23.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk19,11.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk20,26.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk20,14.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk21,32.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk21,11.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk22,34.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk22,11.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk23,45.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk23,10.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk24,47.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk24,12.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk25,10.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk26,6.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk27,4.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk28,5.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk29,4.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk30,5.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk31,5.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk32,7.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk33,6.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk34,8.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk35,5.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk36,6.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk37,9.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk38,9.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk39,8.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk40,14.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk41,16.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk42,20.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk43,32.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk44,45.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk01,77.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk01,94.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk01,97.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk02,77.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk02,91.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk02,97.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk03,89.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk03,57.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk03,83.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk04,64.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk04,46.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk04,94.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk05,57.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk05,46.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk05,84.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk06,47.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk06,40.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk06,88.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk07,47.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk07,34.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk07,85.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk08,55.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk08,39.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk08,82.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk09,65.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk09,42.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk09,77.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk10,69.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk10,46.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk10,77.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk11,83.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk11,50.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk11,85.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk12,82.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk12,59.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk12,89.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk13,90.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk13,66.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk14,94.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk14,78.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk15,87.0
2000,Eve,Love Is Blind,3:51,2000-01-08,wk16,99.0
2000,DMX,What's My Name,3:50,2000-01-15,wk01,98.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk01,95.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk01,70.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk01,89.0
2000,DMX,What's My Name,3:50,2000-01-15,wk02,76.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk02,68.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk02,64.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk02,55.0
2000,DMX,What's My Name,3:50,2000-01-15,wk03,69.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk03,65.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk03,54.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk03,51.0
2000,DMX,What's My Name,3:50,2000-01-15,wk04,69.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk04,65.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk04,40.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk04,43.0
2000,DMX,What's My Name,3:50,2000-01-15,wk05,67.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk05,74.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk05,34.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk05,37.0
2000,DMX,What's My Name,3:50,2000-01-15,wk06,73.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk06,84.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk06,29.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk06,37.0
2000,DMX,What's My Name,3:50,2000-01-15,wk07,76.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk07,92.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk07,29.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk07,36.0
2000,DMX,What's My Name,3:50,2000-01-15,wk08,90.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk08,96.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk08,32.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk08,39.0
2000,DMX,What's My Name,3:50,2000-01-15,wk09,90.0
2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk09,95.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk09,32.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk09,42.0
2000,DMX,What's My Name,3:50,2000-01-15,wk10,94.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk10,37.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk10,46.0
2000,DMX,What's My Name,3:50,2000-01-15,wk11,100.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk11,47.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk11,45.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk12,49.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk12,52.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk13,52.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk13,64.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk14,60.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk14,74.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk15,76.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk15,84.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk16,80.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk16,90.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk17,89.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk17,94.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk18,97.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk18,99.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk19,98.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk20,100.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk01,80.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk01,77.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk01,75.0
2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk01,71.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk01,67.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk01,65.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk01,70.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk02,78.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk02,56.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk02,55.0
2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk02,71.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk02,52.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk02,32.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk02,61.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk03,76.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk03,35.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk03,47.0
2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk03,81.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk03,30.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk03,25.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk03,53.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk04,77.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk04,26.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk04,36.0
2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk04,82.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk04,23.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk04,24.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk04,46.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk05,92.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk05,25.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk05,36.0
2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk05,96.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk05,19.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk05,23.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk05,40.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk06,25.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk06,30.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk06,17.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk06,22.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk06,33.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk07,28.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk07,30.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk07,16.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk07,22.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk07,31.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk08,28.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk08,31.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk08,16.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk08,21.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk08,26.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk09,31.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk09,26.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk09,14.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk09,19.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk09,22.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk10,35.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk10,25.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk10,12.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk10,16.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk10,19.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk11,39.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk11,25.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk11,13.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk11,14.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk11,17.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk12,44.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk12,26.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk12,13.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk12,16.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk12,15.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk13,51.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk13,26.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk13,11.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk13,16.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk13,13.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk14,60.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk14,28.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk14,8.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk14,17.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk14,9.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk15,73.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk15,34.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk15,10.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk15,18.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk15,9.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk16,79.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk16,47.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk16,10.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk16,21.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk16,8.0
2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk17,94.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk17,58.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk17,11.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk17,22.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk17,8.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk18,68.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk18,14.0
